,YRN-16 01,YRN-16 02,YRN-16 03,YRN-16 04,YRN-16 05,T(YRN) YRN-16-1908 1,T(YRN) YRN-16-1908 2,T(YRN) YRN-16-1908 3,T(YRN) YRN-16-1908 4,T(YRN) YRN-16-1908 5
75.64046895,-1.02369856,-0.820527676,-2.523960993,-2.949569808,0.463118707,-3.972488795,-1.499621521,-1.333289914,-0.792354909,-6.653084454
75.7273122,-1.031718456,-0.821441018,-2.524973842,-2.949590539,0.460778628,-3.974756283,-1.499612021,-1.3481026,-0.797226827,-6.650689731
75.81415545,-1.039738351,-0.822354359,-2.52598669,-2.949611271,0.45843855,-3.977023771,-1.499602521,-1.362915287,-0.802098746,-6.648295007
75.9009987,-1.047758247,-0.8232677,-2.526999539,-2.949632002,0.456098472,-3.97929126,-1.499593021,-1.377727973,-0.806970665,-6.645900284
75.98784195,-1.055778143,-0.824181042,-2.528012387,-2.949652734,0.453758394,-3.981558748,-1.499583521,-1.392540659,-0.811842584,-6.64350556
76.07468519,-1.063798038,-0.825094383,-2.529025236,-2.949673465,0.451418316,-3.983826236,-1.499574022,-1.439880747,-0.816714503,-6.641110837
76.16152844,-1.071817934,-0.826007724,-2.530038085,-2.949694197,0.449078238,-3.986093725,-1.499564522,-1.497722344,-0.821586421,-6.638716114
76.24837169,-1.07983783,-0.826921066,-2.531050933,-2.949714928,0.446738159,-3.988361213,-1.499555022,-1.555563941,-0.82645834,-6.63632139
76.33521494,-1.087857726,-0.827834407,-2.532063782,-2.94973566,0.444398081,-3.990628702,-1.499545522,-1.613405538,-0.831330259,-6.633926667
76.42205818,-1.095877621,-0.828747748,-2.53307663,-2.949756391,0.442058003,-3.99289619,-1.499536022,-1.671247135,-0.836202178,-6.631531943
76.50890143,-1.103897517,-0.82966109,-2.534089479,-2.949777123,0.439717925,-3.995163678,-1.499526522,-1.729088732,-0.841074097,-6.62913722
76.59574468,-1.111917413,-0.830574431,-2.535102328,-2.949797854,0.437377847,-3.997431167,-1.499517023,-1.786930328,-0.845946015,-6.626742497
76.68258793,-1.119937308,-0.831487773,-2.536115176,-2.949818586,0.435037769,-3.999698655,-1.499507523,-1.844771925,-0.850817934,-6.624347773
76.76943118,-1.127957204,-0.832401114,-2.537128025,-2.949839317,0.43269769,-4.001966144,-1.499498023,-1.902613522,-0.855689853,-6.62195305
76.85627442,-1.1359771,-0.833314455,-2.538140874,-2.949860049,0.430357612,-4.004233632,-1.499488523,-1.960455119,-0.860561772,-6.619558327
76.94311767,-1.143996995,-0.834227797,-2.539153722,-2.94988078,0.428017534,-4.00650112,-1.499479023,-2.018296716,-0.865433691,-6.617163603
77.02996092,-1.152016891,-0.835141138,-2.540166571,-2.949901512,0.425677456,-4.008768609,-1.499469524,-2.076138313,-0.870305609,-6.61476888
77.11680417,-1.160036787,-0.836054479,-2.541179419,-2.949922243,0.443300809,-4.011036097,-1.499460024,-2.13397991,-0.875177528,-6.612374156
77.20364742,-1.168056682,-0.836967821,-2.542192268,-2.949942975,0.474918728,-4.013303585,-1.499450524,-2.191821507,-0.880049447,-6.609979433
77.29049066,-1.176076578,-0.837881162,-2.543205117,-2.949963706,0.506536648,-4.015571074,-1.499441024,-2.249663104,-0.884921366,-6.60758471
77.37733391,-1.184096474,-0.838794503,-2.544217965,-2.949984438,0.538154567,-4.017838562,-1.499431524,-2.3075047,-0.889793285,-6.605189986
77.46417716,-1.192116369,-0.839707845,-2.545230814,-2.950005169,0.569772487,-4.020106051,-1.499422024,-2.365346297,-0.894665203,-6.602795263
77.55102041,-1.200136265,-0.840621186,-2.546243662,-2.950025901,0.601390407,-4.022373539,-1.499412525,-2.423187894,-0.899537122,-6.600400539
77.63786366,-1.208156161,-0.841534528,-2.547256511,-2.950046632,0.633008326,-4.024641027,-1.499403025,-2.481029491,-0.904409041,-6.598005816
77.7247069,-1.216176056,-0.842447869,-2.54826936,-2.950067364,0.664626246,-4.026908516,-1.499393525,-2.538871088,-0.90928096,-6.595611093
77.81155015,-1.224195952,-0.84336121,-2.549282208,-2.950088095,0.696244165,-4.029176004,-1.499384025,-2.596712685,-0.914152879,-6.593216369
77.8983934,-1.232215848,-0.844274552,-2.550295057,-2.950108827,0.727862085,-4.031443493,-1.499374525,-2.654554282,-0.919024797,-6.590821646
77.98523665,-1.240235743,-0.845187893,-2.551307906,-2.950129558,0.759480005,-4.033710981,-1.499365026,-2.712395879,-0.923896716,-6.588426922
78.0720799,-1.248255639,-0.846101234,-2.552320754,-2.95015029,0.791097924,-4.035978469,-1.499355526,-2.770237476,-0.928768635,-6.586032199
78.15892314,-1.256275535,-0.847014576,-2.553333603,-2.950171021,0.822715844,-4.038245958,-1.499346026,-2.828079073,-0.933640554,-6.583637476
78.24576639,-1.26429543,-0.847927917,-2.554346451,-2.950191753,0.854333763,-4.040513446,-1.499336526,-2.885920669,-0.938512473,-6.581242752
78.33260964,-1.272315326,-0.848841259,-2.5553593,-2.950212484,0.885951683,-4.032241333,-1.499327026,-2.943762266,-0.943384391,-6.578848029
78.41945289,-1.280335222,-0.8497546,-2.556372149,-2.950233216,0.917569603,-3.934382603,-1.499317526,-3.001603863,-0.94825631,-6.576453305
78.50629614,-1.288355117,-0.850667941,-2.564530278,-2.950253947,0.949187522,-3.836523873,-1.499308027,-3.05944546,-0.953128229,-6.574058582
78.59313938,-1.296375013,-0.851581283,-2.574026889,-2.950274679,0.980805442,-3.738665144,-1.499298527,-3.117287057,-0.958000148,-6.571663859
78.67998263,-1.304394909,-0.852494624,-2.583523501,-2.95029541,1.012423361,-3.640806414,-1.499289027,-3.175128654,-0.958219283,-6.569269135
78.76682588,-1.312414804,-0.853407965,-2.593020112,-2.950316142,1.044041281,-3.542947685,-1.499279527,-3.232970251,-0.957128273,-6.566874412
78.85366913,-1.3204347,-0.854321307,-2.602516724,-2.950336873,1.075659201,-3.445088955,-1.499270027,-3.290811848,-0.956037264,-6.564479689
78.94051238,-1.328454596,-0.855234648,-2.612013335,-2.950357605,1.10727712,-3.347230226,-1.499260528,-3.348653445,-0.954946254,-6.562084965
79.02735562,-1.336474491,-0.856147989,-2.621509946,-2.950378336,1.13889504,-3.249371496,-1.499251028,-3.406495041,-0.953855245,-6.559690242
79.11419887,-1.344494387,-0.857061331,-2.631006558,-2.950399068,1.170512959,-3.151512767,-1.499241528,-3.464336638,-0.952764235,-6.557295518
79.20104212,-1.352514283,-0.857974672,-2.640503169,-2.950419799,1.202130879,-3.053654037,-1.499232028,-3.522178235,-0.951673226,-6.554900795
79.28788537,-1.360534179,-0.858888014,-2.649999781,-2.950440531,1.233748799,-2.955795307,-1.499222528,-3.580019832,-0.950582217,-6.552506072
79.37472861,-1.368554074,-0.859801355,-2.659496392,-2.950461262,1.265366718,-2.833210269,-1.499213028,-3.637861429,-0.949491207,-6.550111348
79.46157186,-1.37657397,-0.860714696,-2.668993004,-2.950481994,1.296984638,-2.631558544,-1.499203529,-3.695703026,-0.948400198,-6.547716625
79.54841511,-1.384593866,-0.861628038,-2.678489615,-2.950502725,1.328602557,-2.429906818,-1.499194029,-3.10540281,-0.947309188,-6.545321901
79.63525836,-1.392613761,-0.862541379,-2.687986226,-2.950523457,0.515197509,-2.228255093,-1.499184529,0.158666468,-0.946218179,-6.542927178
79.72210161,-1.400633657,-0.86345472,-2.697482838,-2.950544188,-0.394334491,-2.026603368,-1.499175029,0.158343953,-0.945127169,-6.540532455
79.80894485,-1.408653553,-0.864368062,-2.706979449,-2.95056492,-1.30386649,-1.824951643,-1.499165529,0.158021439,-0.94403616,-6.538137731
79.8957881,-1.416673448,-0.865281403,-2.716476061,-2.950585651,-1.368429483,-1.623299918,-1.49915603,0.157698925,-0.94294515,-6.535743008
79.98263135,-1.424693344,-0.866194744,-2.725972672,-2.950606383,-1.369323035,-1.421648193,-1.49914653,0.157376411,-0.941854141,-6.533348284
80.0694746,-1.43271324,-0.867108086,-2.735469283,-2.950627114,-1.370216588,-1.219996468,-1.49913703,0.157053896,-0.940763131,-6.530953561
80.15631785,-1.440733135,-0.868021427,-2.744965895,-2.950647846,-1.37111014,-1.084003118,-1.49912753,0.156731382,-0.939672122,-6.528558838
80.24316109,-1.448753031,-0.868934769,-2.754462506,-2.950668577,-1.372003693,-1.076635602,-1.49911803,0.156408868,-0.938581112,-6.526164114
80.33000434,-1.456772927,-0.86984811,-2.763959118,-2.950689309,-1.372897245,-1.069268086,-1.49910853,0.156086354,-0.937490103,-6.523769391
80.41684759,-1.464792822,-0.870761451,-2.773455729,-2.95071004,-1.373790797,-1.06190057,-1.499099031,0.155763839,-0.936399094,-6.521374667
80.50369084,-1.472812718,-0.871674793,-2.782952341,-2.950730772,-1.37468435,-1.054533054,-1.499089531,0.155441325,-0.935308084,-6.518979944
80.59053409,-1.480832614,-0.872588134,-2.792448952,-2.950751503,-1.375577902,-1.047165539,-1.499080031,0.155118811,-0.934217075,-6.516585221
80.67737733,-1.488852509,-0.873501475,-2.801945563,-2.950772235,-1.376471455,-1.039798023,-1.499070531,0.154796297,-0.933126065,-6.514190497
80.76422058,-1.496872405,-0.874414817,-2.811442175,-2.950792966,-1.377365007,-1.032430507,-1.499061031,0.154473782,-0.932035056,-6.511795774
80.85106383,-1.504892301,-0.875328158,-2.820938786,-2.950813698,-1.37825856,-1.025062991,-1.499051532,0.154151268,-0.930944046,-6.509401051
80.93790708,-1.512912196,-0.876241499,-2.830435398,-2.950834429,-1.379152112,-1.017695475,-1.499042032,0.153828754,-0.929853037,-6.507006327
81.02475033,-1.520932092,-0.877154841,-2.839932009,-2.950855161,-1.380045664,-1.010327959,-1.499032532,0.153506239,-0.928762027,-6.504611604
81.11159357,-1.528951988,-0.878068182,-2.84942862,-2.950875892,-1.380939217,-1.002960443,-1.499023032,0.153183725,-0.927671018,-6.50221688
81.19843682,-1.536971883,-0.878981524,-2.858925232,-2.950896624,-1.381832769,-0.995592928,-1.499013532,0.152861211,-0.926580008,-6.499822157
81.28528007,-1.544991779,-0.879894865,-2.868421843,-2.950917355,-1.382726322,-0.988225412,-1.499004032,0.152538697,-0.925488999,-6.497427434
81.37212332,-1.553011675,-0.880808206,-2.877918455,-2.950938087,-1.383619874,-0.980857896,-1.498994533,0.152216182,-0.924397989,-6.49503271
81.45896657,-1.56103157,-0.881721548,-2.887415066,-2.950958818,-1.384513427,-0.97349038,-1.498985033,0.151893668,-0.92330698,-6.492637987
81.54580981,-1.569051466,-0.882634889,-2.896911678,-2.95097955,-1.385406979,-0.966122864,-1.498975533,0.151571154,-0.922215971,-6.490243263
81.63265306,-1.577071362,-0.88354823,-2.906408289,-2.951000281,-1.386300532,-0.958755348,-1.498966033,0.15124864,-0.921124961,-6.48784854
81.71949631,-1.585091257,-0.884461572,-2.9159049,-2.951021013,-1.387194084,-0.951387832,-1.498956533,0.150926125,-0.920033952,-6.485453817
81.80633956,-1.593111153,-0.885374913,-2.925401512,-2.951041744,-1.388087636,-0.944020317,-1.498947034,0.150603611,-0.918942942,-6.483059093
81.89318281,-1.601131049,-0.886288255,-2.934898123,-2.951062476,-1.388981189,-0.936652801,-1.498937534,0.150281097,-0.917851933,-6.48066437
81.98002605,-1.609150944,-0.887201596,-2.944394735,-2.951083207,-1.389874741,-0.929285285,-1.498928034,0.149958583,-0.916760923,-6.478269646
82.0668693,-1.61717084,-0.888114937,-2.953891346,-2.951103939,-1.390768294,-0.921917769,-1.498918534,0.149636068,-0.915669914,-6.475874923
82.15371255,-1.625190736,-0.889028279,-2.963387957,-2.95112467,-1.391661846,-0.914550253,-1.498909034,0.149313554,-0.914578904,-6.4734802
82.2405558,-1.633210632,-0.88994162,-2.972884569,-2.951145402,-1.392555399,-0.907182737,-1.498899534,0.14899104,-0.913487895,-6.471085476
82.32739904,-1.641230527,-0.890854961,-2.98238118,-2.951166133,-1.393448951,-0.899815221,-1.498890035,0.148668525,-0.912396885,-6.468690753
82.41424229,-1.649250423,-0.891768303,-2.991877792,-2.951186865,-1.394342503,-0.892447705,-1.498880535,0.148346011,-0.911305876,-6.466296029
82.50108554,-1.657270319,-0.892681644,-3.001374403,-2.951207596,-1.395236056,-0.88508019,-1.498871035,0.148023497,-0.910214866,-6.463901306
82.58792879,-1.665290214,-0.893594985,-3.010871015,-2.951228328,-1.396129608,-0.877712674,-1.498861535,0.147700983,-0.909123857,-6.461506583
82.67477204,-1.67331011,-0.894508327,-3.020367626,-2.951249059,-1.397023161,-0.870345158,-1.498852035,0.147378468,-0.908032848,-6.459111859
82.76161528,-1.681330006,-0.895421668,-3.029864237,-2.951269791,-1.397916713,-0.862977642,-1.498842536,0.147055954,-0.906941838,-6.456717136
82.84845853,-1.689349901,-0.89633501,-3.039360849,-2.951290522,-1.398810266,-0.855610126,-1.498833036,0.14673344,-0.905850829,-6.454322413
82.93530178,-1.697369797,-0.897248351,-3.04885746,-2.951311254,-1.399703818,-0.84824261,-1.498823536,0.146410926,-0.904759819,-6.451927689
83.02214503,-1.705389693,-0.898161692,-3.058354072,-2.951331985,-1.400597371,-0.840875094,-1.498814036,0.146088411,-0.90366881,-6.449532966
83.10898828,-1.713409588,-0.899075034,-3.067850683,-2.951352717,-1.401490923,-0.833507579,-1.498804536,0.145765897,-0.9025778,-6.447138242
83.19583152,-1.721429484,-0.899988375,-3.077347295,-2.951373448,-1.402384475,-0.826140063,-1.498795036,0.145443383,-0.901486791,-6.444743519
83.28267477,-1.72944938,-0.900901716,-3.086843906,-2.95139418,-1.403278028,-0.818772547,-1.498785537,0.145120869,-0.900395781,-6.442348796
83.36951802,-1.737469275,-0.901815058,-3.096340517,-2.951414911,-1.40417158,-0.811405031,-1.498776037,0.144798354,-0.899304772,-6.439954072
83.45636127,-1.745489171,-0.902728399,-3.105837129,-2.951435643,-1.405065133,-0.804037515,-1.498766537,0.14447584,-0.898213762,-6.437559349
83.54320452,-1.753509067,-0.90364174,-3.11533374,-2.951456374,-1.405958685,-0.796669999,-1.498757037,0.144153326,-0.897122753,-6.435164625
83.63004776,-1.761528962,-0.904555082,-3.124830352,-2.951477106,-1.406852238,-0.789302483,-1.498747537,0.143830812,-0.896031743,-6.432769902
83.71689101,-1.769548858,-0.905468423,-3.134326963,-2.951497837,-1.40774579,-0.781934968,-1.498738038,0.143508297,-0.894940734,-6.430375179
83.80373426,-1.777568754,-0.906381765,-3.143823574,-2.951518569,-1.408639342,-0.774567452,-1.498728538,0.143185783,-0.893849725,-6.427980455
83.89057751,-1.785588649,-0.907295106,-3.153320186,-2.9515393,-1.409532895,-0.767199936,-1.498719038,0.142863269,-0.892758715,-6.425585732
83.97742076,-1.793608545,-0.908208447,-3.162816797,-2.951560032,-1.410426447,-0.75983242,-1.498709538,0.142540754,-0.891667706,-6.423191008
84.064264,-1.801628441,-0.909121789,-3.172313409,-2.951580763,-1.41132,-0.752464904,-1.498700038,0.14221824,-0.890576696,-6.420796285
84.15110725,-1.809648336,-0.91003513,-3.18181002,-2.951601495,-1.412213552,-0.745097388,-1.498690538,0.141895726,-0.889485687,-6.418401562
84.2379505,-1.817668232,-0.910948471,-3.191306632,-2.951622226,-1.413107105,-0.737729872,-1.498681039,0.141573212,-0.888394677,-6.416006838
84.32479375,-1.825688128,-0.911861813,-3.200803243,-2.951642958,-1.414000657,-0.730362356,-1.498671539,0.141250697,-0.887303668,-6.413612115
84.411637,-1.833708023,-0.912775154,-3.210299854,-2.951663689,-1.41489421,-0.722994841,-1.498662039,0.140928183,-0.886212658,-6.411217392
84.49848024,-1.841727919,-0.913688495,-3.219796466,-2.951684421,-1.415787762,-0.715627325,-1.498652539,0.140605669,-0.885121649,-6.408822668
84.58532349,-1.849747815,-0.914601837,-3.229293077,-2.951705152,-1.416681314,-0.708259809,-1.498643039,0.140283155,-0.884030639,-6.406427945
84.67216674,-1.85776771,-0.915515178,-3.238789689,-2.951725884,-1.417574867,-0.700892293,-1.49863354,0.13996064,-0.88293963,-6.404033221
84.75900999,-1.865787606,-0.91642852,-3.2482863,-2.951746615,-1.418468419,-0.693524777,-1.49862404,0.139638126,-0.88184862,-6.401638498
84.84585323,-1.873807502,-0.917341861,-3.257782911,-2.951767347,-1.419361972,-0.686157261,-1.49861454,0.139315612,-0.880757611,-6.399243775
84.93269648,-1.881827397,-0.918255202,-3.267279523,-2.951788078,-1.420255524,-0.678789745,-1.49860504,0.138993098,-0.879666602,-6.396849051
85.01953973,-1.889847293,-0.919168544,-3.276776134,-2.95180881,-1.421149077,-0.657226657,-1.49859554,0.138670583,-0.878575592,-6.394454328
85.10638298,-1.897867189,-0.920081885,-3.286272746,-2.951829541,-1.422042629,-0.635048153,-1.49858604,0.138348069,-0.877484583,-6.392059604
85.19322623,-1.905887085,-0.920995226,-3.295769357,-2.951850273,-1.422936181,-0.612869649,-1.498576541,0.138025555,-0.876393573,-6.389664881
85.28006947,-1.91390698,-0.921908568,-3.305265969,-2.951871004,-1.423829734,-0.590691145,-1.498567041,0.13770304,-0.875302564,-6.387270158
85.36691272,-1.921926876,-0.922821909,-3.31476258,-2.951891736,-1.424723286,-0.568512641,-1.498557541,0.137380526,-0.874211554,-6.384875434
85.45375597,-1.929946772,-0.923735251,-3.324259191,-2.951912467,-1.425616839,-0.546334137,-1.498548041,0.137058012,-0.873120545,-6.382480711
85.54059922,-1.937966667,-0.924648592,-3.333755803,-2.951933199,-1.426510391,-0.524155633,-1.498538541,0.136735498,-0.872029535,-6.380085987
85.62744247,-1.945986563,-0.925561933,-3.343252414,-2.95195393,-1.427403944,-0.501977129,-1.498529042,0.136412983,-0.870938526,-6.377691264
85.71428571,-1.954006459,-0.926475275,-3.352749026,-2.951974662,-1.428297496,-0.479798625,-1.498519542,0.136090469,-0.869847516,-6.375296541
85.80112896,-1.962026354,-0.927388616,-3.362245637,-2.951995393,-1.429191049,-0.457620121,-1.498510042,0.135767955,-0.868756507,-6.372901817
85.88797221,-1.97004625,-0.928301957,-3.371742248,-2.952016125,-1.430084601,-0.435441617,-1.498500542,0.135445441,-0.867665497,-6.370507094
85.97481546,-1.978066146,-0.929215299,-3.38123886,-2.952036856,-1.430978153,-0.413263113,-1.498491042,0.135122926,-0.866574488,-6.36811237
86.06165871,-1.986086041,-0.93012864,-3.390735471,-2.952057588,-1.431871706,-0.391084609,-1.498481542,0.134800412,-0.865483479,-6.365717647
86.14850195,-1.994105937,-0.931041981,-3.400232083,-2.952078319,-1.432765258,-0.368906105,-1.498472043,0.134477898,-0.864392469,-6.363322924
86.2353452,-2.002125833,-0.931955323,-3.409728694,-2.952099051,-1.433658811,-0.346727601,-1.498462543,0.134155384,-0.86330146,-6.3609282
86.32218845,-2.010145728,-0.932868664,-3.419225306,-2.952119782,-1.434552363,-0.324549097,-1.498453043,0.133832869,-0.86221045,-6.358533477
86.4090317,-2.018165624,-0.933782006,-3.428721917,-2.952140514,-1.435445916,-0.302370593,-1.498443543,0.133510355,-0.861119441,-6.356138754
86.49587495,-2.02618552,-0.934695347,-3.438218528,-2.952161245,-1.436339468,-0.280192089,-1.498434043,0.133187841,-0.860028431,-6.35374403
86.58271819,-2.034205415,-0.935608688,-3.44771514,-2.952181977,-1.43723302,-0.258013585,-1.498424544,0.132865326,-0.858937422,-6.351349307
86.66956144,-2.042225311,-0.93652203,-3.457211751,-2.952202708,-1.438126573,-0.235835081,-1.498415044,0.132542812,-0.857846412,-6.348954583
86.75640469,-2.050245207,-0.937435371,-3.466708363,-2.95222344,-1.439020125,-0.213656577,-1.498405544,0.132220298,-0.856755403,-6.34655986
86.84324794,-2.054518945,-0.938348712,-3.476204974,-2.952244171,-1.439913678,-0.191478073,-1.498396044,0.131897784,-0.855664393,-6.344165137
86.93009119,-2.057830984,-0.939262054,-3.485701585,-2.952264903,-1.44080723,-0.169299569,-1.498386544,0.131575269,-0.854573384,-6.341770413
87.01693443,-2.061143022,-0.940175395,-3.495198197,-2.952285634,-1.441700783,-0.147121065,-1.498377044,0.131252755,-0.853482374,-6.33937569
87.10377768,-2.06445506,-0.941088736,-3.504694808,-2.952306366,-1.442594335,-0.124942562,-1.498367545,0.130930241,-0.852391365,-6.336980966
87.19062093,-2.067767099,-0.942002078,-3.51419142,-2.952327097,-1.443487888,-0.102764058,-1.498358045,0.130607727,-0.851300356,-6.334586243
87.27746418,-2.071079137,-0.942915419,-3.523688031,-2.952347829,-1.44438144,-0.106727121,-1.498348545,0.130285212,-0.850209346,-6.33219152
87.36430743,-2.074391176,-0.943828761,-3.533184643,-2.95236856,-1.445274992,-0.186022875,-1.498339045,0.129962698,-0.849118337,-6.329796796
87.45115067,-2.077703214,-0.944742102,-3.542681254,-2.952389292,-1.446168545,-0.265318628,-1.498329545,0.129640184,-0.848027327,-6.327402073
